episode,adversary_0,adversary_1,adversary_2,agent_0
110,10.0,10.0,10.0,0
111,30.0,30.0,30.0,0
112,0.0,0.0,0.0,0
113,0.0,0.0,0.0,0
114,0.0,0.0,0.0,0
115,30.0,30.0,30.0,0
116,80.0,80.0,80.0,0
117,0.0,0.0,0.0,0
118,0.0,0.0,0.0,0
119,0.0,0.0,0.0,0
120,30.0,30.0,30.0,0
121,0.0,0.0,0.0,0
122,40.0,40.0,40.0,0
123,0.0,0.0,0.0,0
124,0.0,0.0,0.0,0
125,40.0,40.0,40.0,0
126,0.0,0.0,0.0,0
127,0.0,0.0,0.0,0
128,0.0,0.0,0.0,0
129,0.0,0.0,0.0,0
130,0.0,0.0,0.0,0
131,0.0,0.0,0.0,0
132,30.0,30.0,30.0,0
133,0.0,0.0,0.0,0
134,30.0,30.0,30.0,0
135,20.0,20.0,20.0,0
136,0.0,0.0,0.0,0
137,0.0,0.0,0.0,0
138,0.0,0.0,0.0,0
139,0.0,0.0,0.0,0
140,0.0,0.0,0.0,0
141,0.0,0.0,0.0,0
142,10.0,10.0,10.0,0
143,0.0,0.0,0.0,0
144,0.0,0.0,0.0,0
145,20.0,20.0,20.0,0
146,0.0,0.0,0.0,0
147,10.0,10.0,10.0,0
148,0.0,0.0,0.0,0
149,0.0,0.0,0.0,0
150,0.0,0.0,0.0,0
151,0.0,0.0,0.0,0
152,0.0,0.0,0.0,0
153,80.0,80.0,80.0,0
154,0.0,0.0,0.0,0
155,0.0,0.0,0.0,0
156,0.0,0.0,0.0,0
157,30.0,30.0,30.0,0
158,30.0,30.0,30.0,0
159,30.0,30.0,30.0,0
160,0.0,0.0,0.0,0
161,0.0,0.0,0.0,0
162,40.0,40.0,40.0,0
163,30.0,30.0,30.0,0
164,0.0,0.0,0.0,0
165,0.0,0.0,0.0,0
166,0.0,0.0,0.0,0
167,0.0,0.0,0.0,0
168,0.0,0.0,0.0,0
169,0.0,0.0,0.0,0
170,40.0,40.0,40.0,0
171,0.0,0.0,0.0,0
172,0.0,0.0,0.0,0
173,0.0,0.0,0.0,0
174,0.0,0.0,0.0,0
175,0.0,0.0,0.0,0
176,0.0,0.0,0.0,0
177,0.0,0.0,0.0,0
178,0.0,0.0,0.0,0
179,0.0,0.0,0.0,0
180,0.0,0.0,0.0,0
181,0.0,0.0,0.0,0
182,0.0,0.0,0.0,0
183,0.0,0.0,0.0,0
184,0.0,0.0,0.0,0
185,0.0,0.0,0.0,0
186,0.0,0.0,0.0,0
187,10.0,10.0,10.0,0
188,30.0,30.0,30.0,0
189,0.0,0.0,0.0,0
190,0.0,0.0,0.0,0
191,0.0,0.0,0.0,0
192,0.0,0.0,0.0,0
193,0.0,0.0,0.0,0
194,0.0,0.0,0.0,0
195,0.0,0.0,0.0,0
196,0.0,0.0,0.0,0
197,0.0,0.0,0.0,0
198,10.0,10.0,10.0,0
199,0.0,0.0,0.0,0
200,0.0,0.0,0.0,0
201,0.0,0.0,0.0,0
202,0.0,0.0,0.0,0
203,0.0,0.0,0.0,0
204,0.0,0.0,0.0,0
205,0.0,0.0,0.0,0
206,30.0,30.0,30.0,0
207,0.0,0.0,0.0,0
208,20.0,20.0,20.0,0
209,30.0,30.0,30.0,0
210,0.0,0.0,0.0,0
211,0.0,0.0,0.0,0
212,0.0,0.0,0.0,0
213,0.0,0.0,0.0,0
214,0.0,0.0,0.0,0
215,0.0,0.0,0.0,0
216,0.0,0.0,0.0,0
217,30.0,30.0,30.0,0
218,30.0,30.0,30.0,0
219,0.0,0.0,0.0,0
220,0.0,0.0,0.0,0
221,0.0,0.0,0.0,0
222,0.0,0.0,0.0,0
223,10.0,10.0,10.0,0
224,20.0,20.0,20.0,0
225,30.0,30.0,30.0,0
226,0.0,0.0,0.0,0
227,0.0,0.0,0.0,0
228,30.0,30.0,30.0,0
229,0.0,0.0,0.0,0
230,0.0,0.0,0.0,0
231,0.0,0.0,0.0,0
232,0.0,0.0,0.0,0
233,0.0,0.0,0.0,0
234,0.0,0.0,0.0,0
235,0.0,0.0,0.0,0
236,0.0,0.0,0.0,0
237,0.0,0.0,0.0,0
238,0.0,0.0,0.0,0
239,30.0,30.0,30.0,0
240,0.0,0.0,0.0,0
241,0.0,0.0,0.0,0
242,0.0,0.0,0.0,0
243,0.0,0.0,0.0,0
244,0.0,0.0,0.0,0
245,30.0,30.0,30.0,0
246,0.0,0.0,0.0,0
247,30.0,30.0,30.0,0
248,0.0,0.0,0.0,0
249,0.0,0.0,0.0,0
250,0.0,0.0,0.0,0
251,0.0,0.0,0.0,0
252,0.0,0.0,0.0,0
253,50.0,50.0,50.0,0
254,30.0,30.0,30.0,0
255,0.0,0.0,0.0,0
256,0.0,0.0,0.0,0
257,0.0,0.0,0.0,0
258,0.0,0.0,0.0,0
259,20.0,20.0,20.0,0
260,30.0,30.0,30.0,0
261,0.0,0.0,0.0,0
262,0.0,0.0,0.0,0
263,0.0,0.0,0.0,0
264,0.0,0.0,0.0,0
265,0.0,0.0,0.0,0
266,0.0,0.0,0.0,0
267,0.0,0.0,0.0,0
268,20.0,20.0,20.0,0
269,0.0,0.0,0.0,0
270,0.0,0.0,0.0,0
271,0.0,0.0,0.0,0
272,30.0,30.0,30.0,0
273,10.0,10.0,10.0,0
274,0.0,0.0,0.0,0
275,0.0,0.0,0.0,0
276,0.0,0.0,0.0,0
277,0.0,0.0,0.0,0
278,0.0,0.0,0.0,0
279,40.0,40.0,40.0,0
280,0.0,0.0,0.0,0
281,0.0,0.0,0.0,0
282,0.0,0.0,0.0,0
283,0.0,0.0,0.0,0
284,0.0,0.0,0.0,0
285,0.0,0.0,0.0,0
286,0.0,0.0,0.0,0
287,30.0,30.0,30.0,0
288,0.0,0.0,0.0,0
289,0.0,0.0,0.0,0
290,0.0,0.0,0.0,0
291,0.0,0.0,0.0,0
292,0.0,0.0,0.0,0
293,0.0,0.0,0.0,0
294,10.0,10.0,10.0,0
295,0.0,0.0,0.0,0
296,0.0,0.0,0.0,0
297,20.0,20.0,20.0,0
298,0.0,0.0,0.0,0
299,30.0,30.0,30.0,0
300,20.0,20.0,20.0,0
301,0.0,0.0,0.0,0
302,0.0,0.0,0.0,0
303,60.0,60.0,60.0,0
304,30.0,30.0,30.0,0
305,0.0,0.0,0.0,0
306,0.0,0.0,0.0,0
307,0.0,0.0,0.0,0
308,0.0,0.0,0.0,0
309,0.0,0.0,0.0,0
310,0.0,0.0,0.0,0
311,0.0,0.0,0.0,0
312,0.0,0.0,0.0,0
313,30.0,30.0,30.0,0
314,0.0,0.0,0.0,0
315,0.0,0.0,0.0,0
316,30.0,30.0,30.0,0
317,0.0,0.0,0.0,0
318,0.0,0.0,0.0,0
319,10.0,10.0,10.0,0
320,0.0,0.0,0.0,0
321,0.0,0.0,0.0,0
322,0.0,0.0,0.0,0
323,0.0,0.0,0.0,0
324,0.0,0.0,0.0,0
325,0.0,0.0,0.0,0
326,0.0,0.0,0.0,0
327,0.0,0.0,0.0,0
328,0.0,0.0,0.0,0
329,0.0,0.0,0.0,0
330,20.0,20.0,20.0,0
331,0.0,0.0,0.0,0
332,30.0,30.0,30.0,0
333,0.0,0.0,0.0,0
334,30.0,30.0,30.0,0
335,10.0,10.0,10.0,0
336,0.0,0.0,0.0,0
337,0.0,0.0,0.0,0
338,30.0,30.0,30.0,0
339,0.0,0.0,0.0,0
340,60.0,60.0,60.0,0
341,0.0,0.0,0.0,0
342,30.0,30.0,30.0,0
343,0.0,0.0,0.0,0
344,30.0,30.0,30.0,0
345,0.0,0.0,0.0,0
346,0.0,0.0,0.0,0
347,0.0,0.0,0.0,0
348,0.0,0.0,0.0,0
349,0.0,0.0,0.0,0
350,0.0,0.0,0.0,0
351,0.0,0.0,0.0,0
352,0.0,0.0,0.0,0
353,0.0,0.0,0.0,0
354,60.0,60.0,60.0,0
355,0.0,0.0,0.0,0
356,20.0,20.0,20.0,0
357,0.0,0.0,0.0,0
358,0.0,0.0,0.0,0
359,0.0,0.0,0.0,0
360,0.0,0.0,0.0,0
361,0.0,0.0,0.0,0
362,0.0,0.0,0.0,0
363,40.0,40.0,40.0,0
364,0.0,0.0,0.0,0
365,0.0,0.0,0.0,0
366,50.0,50.0,50.0,0
367,0.0,0.0,0.0,0
368,0.0,0.0,0.0,0
369,60.0,60.0,60.0,0
370,0.0,0.0,0.0,0
371,0.0,0.0,0.0,0
372,10.0,10.0,10.0,0
373,10.0,10.0,10.0,0
374,0.0,0.0,0.0,0
375,0.0,0.0,0.0,0
376,0.0,0.0,0.0,0
377,30.0,30.0,30.0,0
378,30.0,30.0,30.0,0
379,0.0,0.0,0.0,0
380,20.0,20.0,20.0,0
381,50.0,50.0,50.0,0
382,0.0,0.0,0.0,0
383,0.0,0.0,0.0,0
384,0.0,0.0,0.0,0
385,0.0,0.0,0.0,0
386,0.0,0.0,0.0,0
387,0.0,0.0,0.0,0
388,0.0,0.0,0.0,0
389,0.0,0.0,0.0,0
390,0.0,0.0,0.0,0
391,0.0,0.0,0.0,0
392,0.0,0.0,0.0,0
393,60.0,60.0,60.0,0
394,30.0,30.0,30.0,0
395,0.0,0.0,0.0,0
396,0.0,0.0,0.0,0
397,0.0,0.0,0.0,0
398,0.0,0.0,0.0,0
399,30.0,30.0,30.0,0
400,0.0,0.0,0.0,0
401,90.0,90.0,90.0,0
402,20.0,20.0,20.0,0
403,0.0,0.0,0.0,0
404,0.0,0.0,0.0,0
405,40.0,40.0,40.0,0
406,0.0,0.0,0.0,0
407,0.0,0.0,0.0,0
408,0.0,0.0,0.0,0
409,0.0,0.0,0.0,0
410,30.0,30.0,30.0,0
411,0.0,0.0,0.0,0
412,20.0,20.0,20.0,0
413,0.0,0.0,0.0,0
414,0.0,0.0,0.0,0
415,10.0,10.0,10.0,0
416,0.0,0.0,0.0,0
417,0.0,0.0,0.0,0
418,20.0,20.0,20.0,0
419,0.0,0.0,0.0,0
420,40.0,40.0,40.0,0
421,10.0,10.0,10.0,0
422,10.0,10.0,10.0,0
423,0.0,0.0,0.0,0
424,0.0,0.0,0.0,0
425,0.0,0.0,0.0,0
426,0.0,0.0,0.0,0
427,0.0,0.0,0.0,0
428,0.0,0.0,0.0,0
429,0.0,0.0,0.0,0
430,0.0,0.0,0.0,0
431,0.0,0.0,0.0,0
432,0.0,0.0,0.0,0
433,0.0,0.0,0.0,0
434,0.0,0.0,0.0,0
435,20.0,20.0,20.0,0
436,30.0,30.0,30.0,0
437,0.0,0.0,0.0,0
438,0.0,0.0,0.0,0
439,0.0,0.0,0.0,0
440,0.0,0.0,0.0,0
441,0.0,0.0,0.0,0
442,0.0,0.0,0.0,0
443,0.0,0.0,0.0,0
444,20.0,20.0,20.0,0
445,90.0,90.0,90.0,0
446,0.0,0.0,0.0,0
447,0.0,0.0,0.0,0
448,0.0,0.0,0.0,0
449,30.0,30.0,30.0,0
450,0.0,0.0,0.0,0
451,0.0,0.0,0.0,0
452,0.0,0.0,0.0,0
453,0.0,0.0,0.0,0
454,40.0,40.0,40.0,0
455,30.0,30.0,30.0,0
456,10.0,10.0,10.0,0
457,20.0,20.0,20.0,0
458,0.0,0.0,0.0,0
459,50.0,50.0,50.0,0
460,50.0,50.0,50.0,0
461,40.0,40.0,40.0,0
462,60.0,60.0,60.0,0
463,10.0,10.0,10.0,0
464,60.0,60.0,60.0,0
465,0.0,0.0,0.0,0
466,30.0,30.0,30.0,0
467,20.0,20.0,20.0,0
468,0.0,0.0,0.0,0
469,10.0,10.0,10.0,0
470,30.0,30.0,30.0,0
471,50.0,50.0,50.0,0
472,30.0,30.0,30.0,0
473,0.0,0.0,0.0,0
474,10.0,10.0,10.0,0
475,40.0,40.0,40.0,0
476,0.0,0.0,0.0,0
477,0.0,0.0,0.0,0
478,150.0,150.0,150.0,0
479,0.0,0.0,0.0,0
480,20.0,20.0,20.0,0
481,0.0,0.0,0.0,0
482,0.0,0.0,0.0,0
483,0.0,0.0,0.0,0
484,0.0,0.0,0.0,0
485,20.0,20.0,20.0,0
486,30.0,30.0,30.0,0
487,0.0,0.0,0.0,0
488,0.0,0.0,0.0,0
489,30.0,30.0,30.0,0
490,0.0,0.0,0.0,0
491,110.0,110.0,110.0,0
492,20.0,20.0,20.0,0
493,30.0,30.0,30.0,0
494,0.0,0.0,0.0,0
495,0.0,0.0,0.0,0
496,0.0,0.0,0.0,0
497,50.0,50.0,50.0,0
498,0.0,0.0,0.0,0
499,0.0,0.0,0.0,0
500,30.0,30.0,30.0,0
501,0.0,0.0,0.0,0
502,30.0,30.0,30.0,0
503,0.0,0.0,0.0,0
504,10.0,10.0,10.0,0
505,0.0,0.0,0.0,0
506,0.0,0.0,0.0,0
507,60.0,60.0,60.0,0
508,40.0,40.0,40.0,0
509,20.0,20.0,20.0,0
510,0.0,0.0,0.0,0
511,0.0,0.0,0.0,0
512,20.0,20.0,20.0,0
513,0.0,0.0,0.0,0
514,0.0,0.0,0.0,0
515,80.0,80.0,80.0,0
516,20.0,20.0,20.0,0
517,150.0,150.0,150.0,0
518,0.0,0.0,0.0,0
519,0.0,0.0,0.0,0
520,30.0,30.0,30.0,0
521,0.0,0.0,0.0,0
522,20.0,20.0,20.0,0
523,0.0,0.0,0.0,0
524,120.0,120.0,120.0,0
525,30.0,30.0,30.0,0
526,20.0,20.0,20.0,0
527,0.0,0.0,0.0,0
528,30.0,30.0,30.0,0
529,0.0,0.0,0.0,0
530,220.0,220.0,220.0,0
531,0.0,0.0,0.0,0
532,30.0,30.0,30.0,0
533,0.0,0.0,0.0,0
534,70.0,70.0,70.0,0
535,0.0,0.0,0.0,0
536,90.0,90.0,90.0,0
537,30.0,30.0,30.0,0
538,50.0,50.0,50.0,0
539,30.0,30.0,30.0,0
540,40.0,40.0,40.0,0
541,0.0,0.0,0.0,0
542,40.0,40.0,40.0,0
543,90.0,90.0,90.0,0
544,80.0,80.0,80.0,0
545,180.0,180.0,180.0,0
546,0.0,0.0,0.0,0
547,60.0,60.0,60.0,0
548,30.0,30.0,30.0,0
549,70.0,70.0,70.0,0
550,60.0,60.0,60.0,0
551,0.0,0.0,0.0,0
552,20.0,20.0,20.0,0
553,0.0,0.0,0.0,0
554,90.0,90.0,90.0,0
555,30.0,30.0,30.0,0
556,90.0,90.0,90.0,0
557,30.0,30.0,30.0,0
558,0.0,0.0,0.0,0
559,60.0,60.0,60.0,0
560,0.0,0.0,0.0,0
561,100.0,100.0,100.0,0
562,30.0,30.0,30.0,0
563,60.0,60.0,60.0,0
564,10.0,10.0,10.0,0
565,140.0,140.0,140.0,0
566,20.0,20.0,20.0,0
567,0.0,0.0,0.0,0
568,0.0,0.0,0.0,0
569,0.0,0.0,0.0,0
570,20.0,20.0,20.0,0
571,160.0,160.0,160.0,0
572,50.0,50.0,50.0,0
573,0.0,0.0,0.0,0
574,0.0,0.0,0.0,0
575,50.0,50.0,50.0,0
576,50.0,50.0,50.0,0
577,100.0,100.0,100.0,0
578,60.0,60.0,60.0,0
579,190.0,190.0,190.0,0
580,50.0,50.0,50.0,0
581,0.0,0.0,0.0,0
582,0.0,0.0,0.0,0
583,120.0,120.0,120.0,0
584,0.0,0.0,0.0,0
585,0.0,0.0,0.0,0
586,0.0,0.0,0.0,0
587,100.0,100.0,100.0,0
588,70.0,70.0,70.0,0
589,50.0,50.0,50.0,0
590,0.0,0.0,0.0,0
591,160.0,160.0,160.0,0
592,0.0,0.0,0.0,0
593,0.0,0.0,0.0,0
594,0.0,0.0,0.0,0
595,40.0,40.0,40.0,0
596,70.0,70.0,70.0,0
597,20.0,20.0,20.0,0
598,220.0,220.0,220.0,0
599,0.0,0.0,0.0,0
600,80.0,80.0,80.0,0
601,0.0,0.0,0.0,0
602,40.0,40.0,40.0,0
603,60.0,60.0,60.0,0
604,30.0,30.0,30.0,0
605,50.0,50.0,50.0,0
606,40.0,40.0,40.0,0
607,0.0,0.0,0.0,0
608,0.0,0.0,0.0,0
609,140.0,140.0,140.0,0
610,0.0,0.0,0.0,0
611,30.0,30.0,30.0,0
612,0.0,0.0,0.0,0
613,0.0,0.0,0.0,0
614,30.0,30.0,30.0,0
615,20.0,20.0,20.0,0
616,0.0,0.0,0.0,0
617,10.0,10.0,10.0,0
618,300.0,300.0,300.0,0
619,30.0,30.0,30.0,0
620,20.0,20.0,20.0,0
621,0.0,0.0,0.0,0
622,240.0,240.0,240.0,0
623,0.0,0.0,0.0,0
624,70.0,70.0,70.0,0
625,0.0,0.0,0.0,0
626,80.0,80.0,80.0,0
627,0.0,0.0,0.0,0
628,20.0,20.0,20.0,0
629,0.0,0.0,0.0,0
630,80.0,80.0,80.0,0
631,70.0,70.0,70.0,0
632,30.0,30.0,30.0,0
633,30.0,30.0,30.0,0
634,0.0,0.0,0.0,0
635,130.0,130.0,130.0,0
636,80.0,80.0,80.0,0
637,0.0,0.0,0.0,0
638,0.0,0.0,0.0,0
639,0.0,0.0,0.0,0
640,30.0,30.0,30.0,0
641,50.0,50.0,50.0,0
642,0.0,0.0,0.0,0
643,0.0,0.0,0.0,0
644,30.0,30.0,30.0,0
645,30.0,30.0,30.0,0
646,0.0,0.0,0.0,0
647,70.0,70.0,70.0,0
648,20.0,20.0,20.0,0
649,0.0,0.0,0.0,0
650,80.0,80.0,80.0,0
651,0.0,0.0,0.0,0
652,0.0,0.0,0.0,0
653,10.0,10.0,10.0,0
654,0.0,0.0,0.0,0
655,30.0,30.0,30.0,0
656,60.0,60.0,60.0,0
657,20.0,20.0,20.0,0
658,0.0,0.0,0.0,0
659,20.0,20.0,20.0,0
660,0.0,0.0,0.0,0
661,360.0,360.0,360.0,0
662,0.0,0.0,0.0,0
663,0.0,0.0,0.0,0
664,230.0,230.0,230.0,0
665,30.0,30.0,30.0,0
666,110.0,110.0,110.0,0
667,110.0,110.0,110.0,0
668,20.0,20.0,20.0,0
669,10.0,10.0,10.0,0
670,70.0,70.0,70.0,0
671,0.0,0.0,0.0,0
672,0.0,0.0,0.0,0
673,40.0,40.0,40.0,0
674,0.0,0.0,0.0,0
675,240.0,240.0,240.0,0
676,80.0,80.0,80.0,0
677,70.0,70.0,70.0,0
678,60.0,60.0,60.0,0
679,30.0,30.0,30.0,0
680,120.0,120.0,120.0,0
681,30.0,30.0,30.0,0
682,270.0,270.0,270.0,0
683,0.0,0.0,0.0,0
684,40.0,40.0,40.0,0
685,30.0,30.0,30.0,0
686,190.0,190.0,190.0,0
687,0.0,0.0,0.0,0
688,140.0,140.0,140.0,0
689,0.0,0.0,0.0,0
690,50.0,50.0,50.0,0
691,30.0,30.0,30.0,0
692,40.0,40.0,40.0,0
693,280.0,280.0,280.0,0
694,0.0,0.0,0.0,0
695,140.0,140.0,140.0,0
696,0.0,0.0,0.0,0
697,110.0,110.0,110.0,0
698,20.0,20.0,20.0,0
699,160.0,160.0,160.0,0
700,300.0,300.0,300.0,0
701,20.0,20.0,20.0,0
702,20.0,20.0,20.0,0
703,380.0,380.0,380.0,0
704,0.0,0.0,0.0,0
705,50.0,50.0,50.0,0
706,0.0,0.0,0.0,0
707,0.0,0.0,0.0,0
708,100.0,100.0,100.0,0
709,60.0,60.0,60.0,0
710,30.0,30.0,30.0,0
711,20.0,20.0,20.0,0
712,30.0,30.0,30.0,0
713,0.0,0.0,0.0,0
714,110.0,110.0,110.0,0
715,50.0,50.0,50.0,0
716,50.0,50.0,50.0,0
717,70.0,70.0,70.0,0
718,0.0,0.0,0.0,0
719,0.0,0.0,0.0,0
720,80.0,80.0,80.0,0
721,110.0,110.0,110.0,0
722,40.0,40.0,40.0,0
723,10.0,10.0,10.0,0
724,260.0,260.0,260.0,0
725,10.0,10.0,10.0,0
726,0.0,0.0,0.0,0
727,120.0,120.0,120.0,0
728,160.0,160.0,160.0,0
729,0.0,0.0,0.0,0
730,0.0,0.0,0.0,0
731,60.0,60.0,60.0,0
732,130.0,130.0,130.0,0
733,120.0,120.0,120.0,0
734,160.0,160.0,160.0,0
735,90.0,90.0,90.0,0
736,0.0,0.0,0.0,0
737,40.0,40.0,40.0,0
738,60.0,60.0,60.0,0
739,0.0,0.0,0.0,0
740,0.0,0.0,0.0,0
741,20.0,20.0,20.0,0
742,30.0,30.0,30.0,0
743,30.0,30.0,30.0,0
744,30.0,30.0,30.0,0
745,30.0,30.0,30.0,0
746,0.0,0.0,0.0,0
747,30.0,30.0,30.0,0
748,220.0,220.0,220.0,0
749,50.0,50.0,50.0,0
750,70.0,70.0,70.0,0
751,50.0,50.0,50.0,0
752,30.0,30.0,30.0,0
753,20.0,20.0,20.0,0
754,90.0,90.0,90.0,0
755,0.0,0.0,0.0,0
756,80.0,80.0,80.0,0
757,0.0,0.0,0.0,0
758,10.0,10.0,10.0,0
759,20.0,20.0,20.0,0
760,250.0,250.0,250.0,0
761,60.0,60.0,60.0,0
762,0.0,0.0,0.0,0
763,110.0,110.0,110.0,0
764,100.0,100.0,100.0,0
765,140.0,140.0,140.0,0
766,20.0,20.0,20.0,0
767,60.0,60.0,60.0,0
768,110.0,110.0,110.0,0
769,140.0,140.0,140.0,0
770,20.0,20.0,20.0,0
771,0.0,0.0,0.0,0
772,10.0,10.0,10.0,0
773,30.0,30.0,30.0,0
774,0.0,0.0,0.0,0
775,160.0,160.0,160.0,0
776,0.0,0.0,0.0,0
777,80.0,80.0,80.0,0
778,30.0,30.0,30.0,0
779,130.0,130.0,130.0,0
780,20.0,20.0,20.0,0
781,0.0,0.0,0.0,0
782,140.0,140.0,140.0,0
783,190.0,190.0,190.0,0
784,0.0,0.0,0.0,0
785,30.0,30.0,30.0,0
786,110.0,110.0,110.0,0
787,80.0,80.0,80.0,0
788,20.0,20.0,20.0,0
789,80.0,80.0,80.0,0
790,160.0,160.0,160.0,0
791,30.0,30.0,30.0,0
792,20.0,20.0,20.0,0
793,130.0,130.0,130.0,0
794,180.0,180.0,180.0,0
795,80.0,80.0,80.0,0
796,80.0,80.0,80.0,0
797,90.0,90.0,90.0,0
798,20.0,20.0,20.0,0
799,210.0,210.0,210.0,0
800,40.0,40.0,40.0,0
801,210.0,210.0,210.0,0
802,60.0,60.0,60.0,0
803,0.0,0.0,0.0,0
804,120.0,120.0,120.0,0
805,30.0,30.0,30.0,0
806,60.0,60.0,60.0,0
807,120.0,120.0,120.0,0
808,30.0,30.0,30.0,0
809,90.0,90.0,90.0,0
810,210.0,210.0,210.0,0
811,220.0,220.0,220.0,0
812,0.0,0.0,0.0,0
813,160.0,160.0,160.0,0
814,0.0,0.0,0.0,0
815,30.0,30.0,30.0,0
816,0.0,0.0,0.0,0
817,110.0,110.0,110.0,0
818,10.0,10.0,10.0,0
819,30.0,30.0,30.0,0
820,70.0,70.0,70.0,0
821,110.0,110.0,110.0,0
822,110.0,110.0,110.0,0
823,140.0,140.0,140.0,0
824,0.0,0.0,0.0,0
825,60.0,60.0,60.0,0
826,0.0,0.0,0.0,0
827,70.0,70.0,70.0,0
828,40.0,40.0,40.0,0
829,130.0,130.0,130.0,0
830,20.0,20.0,20.0,0
831,0.0,0.0,0.0,0
832,0.0,0.0,0.0,0
833,0.0,0.0,0.0,0
834,0.0,0.0,0.0,0
835,280.0,280.0,280.0,0
836,160.0,160.0,160.0,0
837,230.0,230.0,230.0,0
838,110.0,110.0,110.0,0
839,30.0,30.0,30.0,0
840,140.0,140.0,140.0,0
841,0.0,0.0,0.0,0
842,0.0,0.0,0.0,0
843,40.0,40.0,40.0,0
844,30.0,30.0,30.0,0
845,60.0,60.0,60.0,0
846,90.0,90.0,90.0,0
847,170.0,170.0,170.0,0
848,0.0,0.0,0.0,0
849,10.0,10.0,10.0,0
850,70.0,70.0,70.0,0
851,30.0,30.0,30.0,0
852,210.0,210.0,210.0,0
853,60.0,60.0,60.0,0
854,60.0,60.0,60.0,0
855,90.0,90.0,90.0,0
856,70.0,70.0,70.0,0
857,0.0,0.0,0.0,0
858,70.0,70.0,70.0,0
859,0.0,0.0,0.0,0
860,190.0,190.0,190.0,0
861,30.0,30.0,30.0,0
862,220.0,220.0,220.0,0
863,0.0,0.0,0.0,0
864,0.0,0.0,0.0,0
865,0.0,0.0,0.0,0
866,50.0,50.0,50.0,0
867,50.0,50.0,50.0,0
868,30.0,30.0,30.0,0
869,0.0,0.0,0.0,0
870,20.0,20.0,20.0,0
